,id,name,seller_type,owner,engine
383,384,Hyundai Grand i10 1.2 CRDi Sportz,Dealer,First Owner,1186 CC
384,385,BMW X4 M Sport X xDrive20d,Dealer,First Owner,1995 CC
385,386,BMW X4 M Sport X xDrive20d,Dealer,First Owner,1995 CC
386,387,Honda Amaze V CVT Petrol BSIV,Trustmark Dealer,First Owner,1199 CC
387,388,Skoda Rapid 1.6 MPI AT Elegance,Dealer,First Owner,1598 CC
388,389,Volvo V40 D3 R-Design,Dealer,First Owner,1984 CC
389,390,Hyundai i10 Magna,Individual,Third Owner,1197 CC
390,391,Toyota Etios Liva Diesel TRD Sportivo,Individual,Third Owner,
391,392,Honda CR-V 2.4L 4WD AT,Individual,Second Owner,2354 CC
392,393,Maruti Swift Dzire VDI,Individual,First Owner,1248 CC
393,394,Hyundai Verna 1.6 SX CRDi (O),Individual,Third Owner,1582 CC
394,395,Toyota Innova 2.5 G1 Diesel 8-seater,Individual,Third Owner,2494 CC
395,396,Maruti SX4 Celebration Diesel,Individual,Second Owner,1248 CC
396,397,Hyundai Verna XXi ABS (Petrol),Individual,Second Owner,1599 CC
397,398,Hyundai Verna CRDi SX,Individual,Second Owner,1493 CC
398,399,Maruti Alto 800 VXI,Individual,First Owner,796 CC
399,400,Honda City i-VTEC CVT V,Individual,First Owner,1497 CC
400,401,Maruti Swift Dzire AMT VDI,Individual,First Owner,1248 CC
401,402,Tata Indigo LS,Individual,Second Owner,1405 CC
402,403,Maruti Eeco CNG 5 Seater AC,Individual,First Owner,1196 CC
403,404,Maruti Alto K10 VXI,Individual,Second Owner,998 CC
404,405,Mahindra XUV500 AT W10 AWD,Individual,First Owner,2179 CC
405,406,Maruti Alto K10 LXI,Individual,First Owner,998 CC
406,407,Hyundai EON Sportz,Individual,Second Owner,814 CC
407,408,Tata Tiago 1.2 Revotron XE,Individual,First Owner,1199 CC
408,409,Maruti Eeco Smiles 5 Seater AC,Individual,Second Owner,1196 CC
409,410,Jaguar XE 2016-2019 2.0L Diesel Prestige,Dealer,First Owner,1999 CC
410,411,Lexus ES 300h,Dealer,First Owner,2487 CC
411,412,Jaguar XF 2.0 Diesel Portfolio,Dealer,First Owner,1999 CC
412,413,Tata Safari Storme EX,Individual,First Owner,2179 CC
413,414,Volvo XC40 D4 Inscription BSIV,Individual,First Owner,1969 CC
414,415,Toyota Camry 2.5 Hybrid,Trustmark Dealer,First Owner,2494 CC
415,416,Maruti Wagon R LXI,Trustmark Dealer,First Owner,998 CC
416,417,Maruti Baleno Alpha 1.3,Dealer,First Owner,1248 CC
417,418,Honda Jazz VX,Trustmark Dealer,First Owner,1199 CC
418,419,Toyota Innova 2.5 VX (Diesel) 7 Seater,Trustmark Dealer,Second Owner,2494 CC
419,420,Maruti Swift AMT VVT VXI,Trustmark Dealer,First Owner,1197 CC
420,421,Toyota Etios VX,Trustmark Dealer,First Owner,1496 CC
421,422,Maruti Swift AMT ZXI,Dealer,First Owner,1197 CC
422,423,Hyundai Grand i10 1.2 CRDi Sportz,Dealer,First Owner,1186 CC
423,424,BMW X4 M Sport X xDrive20d,Dealer,First Owner,1995 CC
424,425,BMW X4 M Sport X xDrive20d,Dealer,First Owner,1995 CC
425,426,Honda Amaze V CVT Petrol BSIV,Trustmark Dealer,First Owner,1199 CC
426,427,Skoda Rapid 1.6 MPI AT Elegance,Dealer,First Owner,1598 CC
427,428,Volvo V40 D3 R-Design,Dealer,First Owner,1984 CC
428,429,Honda Amaze S CVT Diesel BSIV,Individual,First Owner,1498 CC
429,430,Hyundai Creta 1.4 CRDi Base,Individual,First Owner,1396 CC
430,431,Maruti Alto LXi BSIII,Individual,Second Owner,796 CC
431,432,Hyundai Xcent 1.1 CRDi S Option,Individual,Second Owner,1120 CC
432,433,Toyota Innova 2.5 G (Diesel) 7 Seater,Individual,Second Owner,2494 CC
433,434,Toyota Etios Liva Diesel,Individual,First Owner,1364 CC
434,435,Maruti Swift Dzire ZDI Plus,Individual,First Owner,1248 CC
435,436,Toyota Innova 2.5 V Diesel 7-seater,Individual,Second Owner,2494 CC
436,437,Nissan Micra Diesel XV,Individual,Second Owner,1461 CC
437,438,Maruti 800 AC BSIII,Individual,First Owner,796 CC
438,439,Maruti Swift Dzire VDI,Individual,Second Owner,1248 CC
439,440,Volkswagen Polo 1.5 TDI Highline,Individual,Second Owner,1498 CC
440,441,Mahindra Verito 1.5 D2 BSIII,Individual,Second Owner,1461 CC
441,442,Maruti 800 AC BSIII,Individual,Second Owner,796 CC
442,443,Maruti Swift VDI Optional,Individual,First Owner,1248 CC
443,444,Hyundai Xcent 1.2 Kappa S Option,Individual,First Owner,1197 CC
444,445,Maruti 800 Std,Individual,Second Owner,796 CC
445,446,Maruti Celerio VXI,Individual,First Owner,998 CC
446,447,Ford Figo Diesel EXI,Individual,First Owner,1399 CC
447,448,Tata Safari DICOR 2.2 LX 4x2,Individual,First Owner,2179 CC
448,449,Ford Figo 1.2P Titanium Plus MT,Individual,First Owner,1196 CC
449,450,Maruti Celerio ZXI,Individual,First Owner,998 CC
450,451,Hyundai Creta 1.6 VTVT S,Individual,First Owner,1591 CC
451,452,Maruti Swift Dzire VXI 1.2,Individual,First Owner,1197 CC
452,453,Tata Hexa XT,Individual,First Owner,2179 CC
453,454,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,Individual,First Owner,1498 CC
454,455,Hyundai i20 Active 1.4 SX with AVN,Individual,Second Owner,1396 CC
455,456,Hyundai i20 Asta 1.4 CRDi,Individual,First Owner,1396 CC
456,457,Honda Amaze S CVT Diesel BSIV,Individual,First Owner,1498 CC
457,458,Mahindra Bolero 2011-2019 SLE,Individual,First Owner,2523 CC
458,459,Nissan Terrano XL Plus 85 PS,Individual,First Owner,1461 CC
459,460,Maruti Swift VXI Windsong Limited edition,Individual,Second Owner,1197 CC
460,461,Datsun RediGO 1.0 S,Individual,First Owner,999 CC
461,462,Toyota Innova 2.5 G (Diesel) 7 Seater,Individual,First Owner,2494 CC
462,463,Hyundai i20 Magna 1.2,Individual,First Owner,1197 CC
463,464,Toyota Innova 2.5 VX (Diesel) 7 Seater,Individual,First Owner,2494 CC
464,465,Maruti Baleno Alpha 1.3,Individual,First Owner,1248 CC
465,466,Renault Duster 110PS Diesel RxZ,Dealer,First Owner,1461 CC
466,467,Chevrolet Enjoy 1.3 TCDi LS 7,Individual,Second Owner,1248 CC
467,468,Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,Individual,First Owner,1248 CC
468,469,Toyota Fortuner 4x2 AT,Individual,First Owner,2982 CC
469,470,Maruti Swift Dzire VDI,Individual,Second Owner,1248 CC
470,471,Toyota Fortuner 4x2 AT,Individual,First Owner,2982 CC
471,472,Chevrolet Captiva LT,Individual,Third Owner,1991 CC
472,473,Tata Indica Vista Aqua 1.4 TDI,Individual,Second Owner,1405 CC
473,474,Nissan Micra Active XL Petrol,Individual,First Owner,1198 CC
474,475,Hyundai Verna Transform CRDi VGT SX ABS,Individual,Second Owner,1493 CC
475,476,Mahindra KUV 100 mFALCON D75 K8,Individual,First Owner,1198 CC
476,477,Maruti Ertiga VXI,Individual,First Owner,1373 CC
477,478,Ford Fiesta Titanium 1.5 TDCi,Individual,Second Owner,1498 CC
478,479,Tata Indigo CS LX DiCOR,Individual,First Owner,1405 CC
479,480,Hyundai i10 Magna 1.1L,Individual,First Owner,1086 CC
480,481,Maruti A-Star Vxi,Individual,Second Owner,998 CC
481,482,Maruti Wagon R VXI BSIII,Individual,First Owner,998 CC
482,483,Hyundai Verna 1.6 CRDi S,Individual,First Owner,1582 CC
483,484,Maruti Ertiga SHVS VDI,Individual,First Owner,1248 CC
484,485,Maruti Swift VDI BSIV,Individual,First Owner,1248 CC
485,486,Hyundai Verna 1.6 VTVT S Option,Individual,First Owner,1591 CC
486,487,Maruti Swift VDI BSIV,Individual,Second Owner,1248 CC
487,488,Mahindra KUV 100 D75 K6 Plus,Individual,First Owner,1198 CC
488,489,Kia Seltos HTE D,Individual,First Owner,1493 CC
489,490,Hyundai Xcent 1.2 VTVT S,Individual,First Owner,1197 CC
490,491,Honda Brio 1.2 S MT,Individual,First Owner,1198 CC
491,492,Maruti Alto 800 LXI,Individual,First Owner,796 CC
492,493,Maruti Celerio LDi,Individual,First Owner,793 CC
493,494,Maruti Swift Dzire VXi,Individual,Third Owner,1298 CC
494,495,Volkswagen Vento Diesel Trendline,Individual,Second Owner,1598 CC
495,496,Chevrolet Beat LS,Individual,Second Owner,1199 CC
496,497,Toyota Etios Liva GD,Individual,First Owner,1364 CC
497,498,Hyundai Grand i10 AT Asta,Individual,First Owner,1197 CC
498,499,Maruti Swift Dzire VDI,Individual,First Owner,1248 CC
499,500,Honda Civic 1.8 V AT,Individual,First Owner,1799 CC
500,501,Maruti Ertiga BSIV VXI,Individual,Second Owner,1373 CC
501,502,Maruti Alto 800 VXI,Individual,First Owner,796 CC
502,503,Maruti Alto 800 VXI,Individual,First Owner,796 CC
503,504,Chevrolet Beat Diesel LT,Individual,First Owner,936 CC
504,505,Tata Tiago 1.2 Revotron XZ,Individual,First Owner,1199 CC
505,506,Chevrolet Beat Diesel LT,Individual,Second Owner,936 CC
506,507,Tata New Safari DICOR 2.2 VX 4x2,Individual,Second Owner,2179 CC
507,508,Ford Figo Petrol EXI,Individual,Second Owner,1196 CC
508,509,Tata Indica V2 2001-2011 DLS BSIII,Individual,Second Owner,1396 CC
509,510,Maruti Swift Dzire VDI,Individual,First Owner,1248 CC
510,511,Maruti Swift Dzire VDI,Individual,First Owner,1248 CC
511,512,Datsun RediGO S,Individual,First Owner,799 CC
512,513,Maruti Alto K10 LXI,Individual,First Owner,998 CC
513,514,Maruti Swift Dzire LDi,Individual,Second Owner,1248 CC
514,515,Tata Indica V2 DLX BSII,Individual,First Owner,1396 CC
515,516,Mahindra Bolero 2011-2019 DI 4WD NON AC,Individual,Second Owner,2523 CC
516,517,Maruti Swift VDI BSIV,Individual,Second Owner,
517,518,Hyundai i20 Asta Option 1.2,Individual,First Owner,1197 CC
518,519,Hyundai EON Era Plus,Individual,First Owner,814 CC
519,520,Maruti Eeco 7 Seater Standard BSIV,Individual,Third Owner,1196 CC
520,521,Maruti Swift Dzire 1.2 Vxi BSIV,Individual,First Owner,1197 CC
521,522,Maruti Swift Dzire VXI,Individual,First Owner,1197 CC
522,523,Chevrolet Beat LT,Individual,First Owner,1199 CC
523,524,Tata Tiago 1.2 Revotron XZ,Individual,First Owner,1199 CC
524,525,Chevrolet Sail 1.2 LS ABS,Individual,First Owner,1199 CC
525,526,Maruti Alto LXi BSIII,Individual,Third Owner,796 CC
526,527,Jeep Compass 2.0 Longitude Option BSIV,Individual,First Owner,1956 CC
527,528,Honda City i VTEC VX,Individual,First Owner,1497 CC
528,529,Volkswagen Vento Diesel Highline,Individual,First Owner,1598 CC
529,530,Maruti Alto K10 2010-2014 VXI,Individual,First Owner,998 CC
530,531,Hyundai i20 1.2 Asta Option,Individual,First Owner,1197 CC
531,532,Tata Venture EX 7 Str Captain Seats,Individual,First Owner,1405 CC
532,533,Maruti Ertiga VXI,Individual,Second Owner,1373 CC
533,534,Hyundai i20 Magna,Individual,Second Owner,1197 CC
534,535,Hyundai EON Magna Plus,Individual,Second Owner,814 CC
535,536,Maruti Estilo LXI,Individual,First Owner,
536,537,Hyundai Getz GLX,Individual,Second Owner,1341 CC
537,538,Maruti Alto LXi,Individual,Second Owner,796 CC
538,539,Chevrolet Sail 1.2 LS,Individual,First Owner,1199 CC
539,540,Maruti Swift VDI BSIV,Individual,Third Owner,
540,541,Tata Zest Revotron 1.2T XM,Individual,First Owner,1193 CC
541,542,Ford Classic 1.4 Duratorq CLXI,Individual,Second Owner,1399 CC
542,543,Maruti Alto LXI,Individual,Second Owner,796 CC
543,544,Toyota Innova 2.5 G (Diesel) 8 Seater,Individual,First Owner,2494 CC
544,545,Mahindra Bolero SLX,Individual,Second Owner,2523 CC
545,546,Maruti Alto 800 LXI,Individual,First Owner,796 CC
546,547,Maruti Wagon R VXI BS IV,Individual,First Owner,998 CC
547,548,Maruti Swift Dzire VDi,Individual,Second Owner,1248 CC
548,549,Tata Safari Storme EX,Individual,First Owner,2179 CC
549,550,Maruti Vitara Brezza ZDi Plus Dual Tone,Dealer,First Owner,1248 CC
550,551,Toyota Innova Crysta 2.8 ZX AT BSIV,Individual,First Owner,2755 CC
551,552,Hyundai Creta 1.6 CRDi SX,Individual,First Owner,1582 CC
552,553,Maruti Vitara Brezza VDi,Individual,First Owner,1248 CC
553,554,Hyundai i20 1.2 Spotz,Individual,First Owner,1197 CC
554,555,Hyundai Grand i10 1.2 Kappa Sportz BSIV,Individual,First Owner,1197 CC
555,556,Honda Jazz 1.2 VX i VTEC,Individual,First Owner,1199 CC
556,557,Honda BR-V i-VTEC S MT,Dealer,First Owner,1497 CC
557,558,Hyundai Verna S,Dealer,First Owner,1497 CC
558,559,Nissan Micra XV CVT,Individual,First Owner,1198 CC
559,560,Ford Figo Aspire 1.2 Ti-VCT Trend,Individual,First Owner,1196 CC
560,561,Hyundai EON Sportz,Individual,First Owner,814 CC
561,562,Datsun RediGO T Option,Individual,First Owner,799 CC
562,563,Ford Freestyle Titanium Petrol BSIV,Individual,First Owner,1194 CC
563,564,Hyundai Santro Sportz AMT BSIV,Individual,Fourth & Above Owner,1086 CC
564,565,Ford EcoSport 1.5 Diesel Trend BSIV,Dealer,First Owner,1498 CC
565,566,Nissan Sunny XL D,Individual,First Owner,1461 CC
566,567,Hyundai Grand i10 1.2 Kappa Sportz BSIV,Individual,Second Owner,1197 CC
567,568,Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,Individual,First Owner,1248 CC
568,569,Hyundai i20 1.4 CRDi Asta,Individual,Second Owner,1396 CC
569,570,Jeep Compass 2.0 Limited,Individual,First Owner,1956 CC
570,571,Maruti Ertiga ZDI,Individual,Second Owner,1248 CC
571,572,Tata Manza Aura Quadrajet,Individual,Second Owner,1248 CC
572,573,Maruti Wagon R LXI,Individual,Third Owner,998 CC
573,574,Skoda Rapid 1.5 TDI Elegance,Individual,Second Owner,1498 CC
574,575,Hyundai Verna 1.6 CRDi EX AT,Individual,First Owner,1582 CC
575,576,Maruti Alto K10 LXI,Individual,First Owner,
576,577,Maruti Alto K10 LXI,Individual,First Owner,
577,578,Mahindra Scorpio 1.99 S10,Individual,First Owner,1997 CC
578,579,Renault Duster 110PS Diesel RxZ,Individual,Second Owner,1461 CC
579,580,Mahindra XUV500 W4,Individual,Second Owner,2179 CC
580,581,Maruti Alto 800 LXI Optional,Individual,Second Owner,796 CC
581,582,Ford Figo Diesel Celebration Edition,Individual,Second Owner,1399 CC
582,583,Hyundai i10 Magna 1.2 iTech SE,Individual,Fourth & Above Owner,1197 CC
583,584,Maruti Swift Dzire VXI 1.2,Individual,First Owner,1197 CC
584,585,Mahindra Bolero 2011-2019 SLX,Individual,First Owner,2523 CC
585,586,Maruti Wagon R VXI Optional,Individual,First Owner,998 CC
586,587,Hyundai EON Magna Plus,Individual,Second Owner,814 CC
587,588,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Individual,Third Owner,2494 CC
588,589,Mitsubishi Pajero Sport 4X4,Dealer,First Owner,2477 CC
589,590,Chevrolet Beat Diesel LS,Dealer,First Owner,936 CC
590,591,Volkswagen Ameo 1.5 TDI Comfortline,Dealer,First Owner,1498 CC
591,592,Toyota Etios VX,Dealer,Second Owner,1496 CC
592,593,Hyundai EON Era Plus,Dealer,Second Owner,814 CC
593,594,Renault KWID RXT,Dealer,First Owner,799 CC
594,595,Maruti Zen Estilo VXI BSIV,Dealer,First Owner,998 CC
595,596,Toyota Innova 2.5 G (Diesel) 8 Seater,Dealer,First Owner,2494 CC
596,597,Maruti Zen Estilo LXI BSIII,Dealer,First Owner,998 CC
597,598,Hyundai Verna 1.6 SX,Dealer,First Owner,1582 CC
598,599,Honda Amaze VX i-DTEC,Dealer,First Owner,1498 CC
599,600,Maruti Swift VXI BSIV,Dealer,First Owner,1197 CC
600,601,Toyota Fortuner 2.8 2WD MT,Dealer,First Owner,2755 CC
601,602,Ford Ecosport 1.5 Ti VCT MT Titanium,Individual,Second Owner,1499 CC
602,603,Hyundai Grand i10 1.2 Kappa Magna AT,Individual,First Owner,1197 CC
603,604,Tata Aria Pride,Individual,Third Owner,2179 CC
604,605,Tata Sumo CX 10 Str BSIV,Individual,First Owner,1948 CC
605,606,Tata Manza Aura Plus Quadrajet,Individual,Second Owner,1248 CC
606,607,Hyundai i10 Sportz 1.1L,Individual,First Owner,1086 CC
607,608,Tata Indigo CS LX (TDI) BS-III,Individual,First Owner,1405 CC
608,609,Renault KWID 1.0 RXT Optional,Individual,First Owner,999 CC
609,610,Mahindra Bolero SLX,Individual,Second Owner,2523 CC
610,611,Mahindra TUV 300 T8,Individual,First Owner,1493 CC
611,612,Maruti Swift Dzire LDI,Individual,First Owner,1248 CC
612,613,Maruti Alto 800 LXI,Individual,First Owner,796 CC
613,614,Maruti Ertiga SHVS ZDI,Individual,Second Owner,1248 CC
614,615,Tata Tiago NRG Petrol,Individual,First Owner,1199 CC
615,616,Ford Figo Diesel ZXI,Individual,Second Owner,1399 CC
616,617,Maruti Omni E MPI STD BS IV,Individual,First Owner,796 CC
617,618,Maruti Wagon R LXI BS IV,Individual,First Owner,998 CC
618,619,Hyundai i10 Era,Individual,Second Owner,1086 CC
619,620,Tata Bolt Revotron XE,Individual,First Owner,1193 CC
620,621,Maruti Alto K10 VXI,Individual,First Owner,998 CC
621,622,Maruti Ertiga SHVS VDI,Individual,First Owner,1248 CC
622,623,Tata Safari Storme EX,Individual,Third Owner,2179 CC
623,624,Maruti Alto K10 VXI,Individual,First Owner,998 CC
624,625,Hyundai Grand i10 1.2 CRDi Asta,Individual,First Owner,1186 CC
625,626,Renault KWID RXT,Individual,First Owner,799 CC
626,627,Maruti Swift VDI,Individual,Second Owner,1248 CC
627,628,Mahindra Bolero 2011-2019 SLX,Individual,Second Owner,2523 CC
628,629,Honda Accord V6 AT,Individual,Second Owner,2997 CC
629,630,Maruti Alto K10 VXI,Individual,First Owner,998 CC
630,631,Maruti Swift Dzire VDI,Individual,First Owner,1248 CC
631,632,Hyundai EON Era Plus,Individual,First Owner,814 CC
632,633,Mahindra Scorpio S10 7 Seater,Individual,First Owner,2179 CC
633,634,Maruti Alto K10 VXI,Individual,First Owner,998 CC
634,635,Hyundai Grand i10 CRDi Asta,Individual,Second Owner,1120 CC
635,636,Ford EcoSport 1.5 TDCi Titanium BSIV,Individual,First Owner,1498 CC
636,637,Maruti Wagon R VXI Optional,Individual,First Owner,998 CC
637,638,Mahindra Bolero 2011-2019 DI - AC BS III,Individual,First Owner,2523 CC
638,639,Hyundai i20 Asta (o) 1.4 CRDi (Diesel),Individual,Third Owner,1396 CC
639,640,Tata Bolt Quadrajet XE,Individual,First Owner,1248 CC
640,641,Mahindra Thar CRDe,Individual,First Owner,2498 CC
641,642,Mahindra Xylo E4 BS IV,Individual,First Owner,2498 CC
642,643,Mahindra Xylo E4 BS IV,Individual,First Owner,2498 CC
643,644,Maruti Wagon R VXI BS IV,Individual,First Owner,998 CC
644,645,Tata Indica Vista Aura Safire Anniversary Edition,Individual,Second Owner,1172 CC
645,646,Maruti Wagon R VXI BS IV,Individual,First Owner,998 CC
646,647,Jaguar XE 2016-2019 2.0L Diesel Prestige,Dealer,First Owner,1999 CC
647,648,Lexus ES 300h,Dealer,First Owner,2487 CC
648,649,Jaguar XF 2.0 Diesel Portfolio,Dealer,First Owner,1999 CC
649,650,Tata Safari Storme EX,Individual,First Owner,2179 CC
650,651,Volvo XC40 D4 Inscription BSIV,Individual,First Owner,1969 CC
651,652,Toyota Camry 2.5 Hybrid,Trustmark Dealer,First Owner,2494 CC
652,653,Maruti Wagon R LXI,Trustmark Dealer,First Owner,998 CC
653,654,Maruti Baleno Alpha 1.3,Dealer,First Owner,1248 CC
654,655,Honda Jazz VX,Trustmark Dealer,First Owner,1199 CC
655,656,Toyota Innova 2.5 VX (Diesel) 7 Seater,Trustmark Dealer,Second Owner,2494 CC
656,657,Maruti Swift AMT VVT VXI,Trustmark Dealer,First Owner,1197 CC
657,658,Toyota Etios VX,Trustmark Dealer,First Owner,1496 CC
658,659,Maruti Swift AMT ZXI,Dealer,First Owner,1197 CC
659,660,Hyundai Grand i10 1.2 CRDi Sportz,Dealer,First Owner,1186 CC
660,661,BMW X4 M Sport X xDrive20d,Dealer,First Owner,1995 CC
661,662,BMW X4 M Sport X xDrive20d,Dealer,First Owner,1995 CC
662,663,Honda Amaze V CVT Petrol BSIV,Trustmark Dealer,First Owner,1199 CC
663,664,Skoda Rapid 1.6 MPI AT Elegance,Dealer,First Owner,1598 CC
664,665,Volvo V40 D3 R-Design,Dealer,First Owner,1984 CC
665,666,Mahindra TUV 300 T8,Individual,First Owner,1493 CC
666,667,Maruti A-Star Zxi,Individual,Second Owner,998 CC
667,668,Hyundai i10 Asta,Individual,Third Owner,1197 CC
668,669,Mahindra Thar CRDe AC,Individual,Second Owner,2498 CC
669,670,Fiat Grande Punto Sport 90BHP,Individual,First Owner,1248 CC
670,671,Maruti Alto LXi,Individual,Third Owner,796 CC
671,672,Hyundai Getz 1.5 CRDi GVS,Individual,Second Owner,1493 CC
672,673,Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,Individual,First Owner,1248 CC
673,674,Mahindra TUV 300 T8,Individual,First Owner,1493 CC
674,675,Tata Indica V2 Turbomax DLS BS IV,Individual,Second Owner,1405 CC
675,676,Hyundai Xcent 1.2 Kappa Base,Individual,Second Owner,1197 CC
676,677,Mahindra KUV 100 G80 K6 Plus,Individual,Second Owner,1198 CC
677,678,Maruti Swift Dzire Tour S CNG,Individual,Second Owner,1197 CC
678,679,Maruti Swift Dzire VXI 1.2,Individual,First Owner,1197 CC
679,680,Ford EcoSport 1.5 Diesel Titanium BSIV,Individual,Third Owner,1498 CC
680,681,Toyota Yaris V CVT BSIV,Individual,First Owner,1496 CC
681,682,Mercedes-Benz E-Class E250 CDI Avantgarde,Individual,First Owner,2143 CC
682,683,Toyota Fortuner 4x2 4 Speed AT,Individual,First Owner,2982 CC
683,684,Mahindra KUV 100 G80 K2,Individual,First Owner,1198 CC
684,685,Volkswagen Vento Diesel Highline,Individual,Second Owner,1598 CC
685,686,Ford Figo 1.2P Titanium Opt MT,Individual,First Owner,1196 CC
686,687,Mahindra Bolero 2011-2019 SLE,Individual,Second Owner,2523 CC
687,688,Hyundai Santro Xing GLS,Individual,First Owner,1086 CC
688,689,Hyundai Santro Xing XG,Individual,Second Owner,
689,690,Hyundai Santro Xing GLS,Individual,First Owner,1086 CC
690,691,Nissan Sunny Diesel XV,Individual,Fourth & Above Owner,1461 CC
691,692,Hyundai Santro Xing GL Plus,Individual,Fourth & Above Owner,1086 CC
692,693,Maruti Wagon R LXI BS IV,Individual,Second Owner,998 CC
